Date,District,temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
2018-02-17,Adilabad,14.447368421052632,31.23684210526316,24.06842105263157,72.11052631578947,0.1,11.25
2018-02-18,Adilabad,15.93157894736842,33.37894736842105,21.105263157894736,67.60526315789474,0.0,10.372222222222222
2018-02-19,Adilabad,17.80526315789474,34.77368421052632,20.63157894736842,70.10526315789474,0.05,10.916666666666666
2018-02-20,Adilabad,19.257894736842104,34.82105263157895,26.968421052631577,74.37894736842105,0.3388888888888888,14.4
2018-02-21,Adilabad,20.589473684210525,34.41052631578947,30.07894736842105,71.75263157894737,0.1277777777777777,11.405555555555557
2018-02-22,Adilabad,21.294736842105262,33.742105263157896,36.52105263157895,53.93157894736842,0.0333333333333333,8.822222222222223
2018-02-23,Adilabad,19.70526315789473,35.38421052631579,26.27894736842105,62.95789473684211,0.0833333333333333,9.661111111111111
2018-02-24,Adilabad,19.23157894736842,35.32105263157895,24.82631578947368,61.87894736842105,0.0722222222222222,11.616666666666667
2018-02-25,Adilabad,19.21578947368421,34.857894736842105,22.431578947368426,58.63684210526316,0.0277777777777777,17.87222222222222
2018-02-26,Adilabad,19.77894736842105,35.72631578947368,20.07894736842105,52.515789473684215,0.2722222222222222,11.477777777777778
2018-02-27,Adilabad,20.521052631578947,36.03684210526316,18.04736842105263,55.26315789473684,0.1333333333333333,9.927777777777775
2018-02-28,Adilabad,18.910526315789475,36.47894736842105,20.221052631578942,56.8,0.0,13.116666666666667
2018-03-01,Adilabad,11.626315789473685,31.121052631578944,27.85263157894737,75.26315789473684,0.0722222222222222,8.527777777777779
2018-03-02,Adilabad,12.610526315789471,34.63684210526316,12.531578947368422,61.70526315789474,0.0,6.538888888888889
2018-03-03,Adilabad,21.07894736842105,37.61052631578948,15.236842105263158,47.18421052631579,0.0055555555555555,13.844444444444443
2018-03-04,Adilabad,24.86315789473684,37.84736842105264,21.67368421052632,71.84210526315789,0.0055555555555555,17.572222222222223
2018-03-05,Adilabad,30.51052631578948,42.74736842105264,18.53684210526316,54.531578947368416,0.4444444444444444,15.683333333333334
2018-03-06,Adilabad,27.01052631578948,35.68421052631579,44.43157894736842,69.51578947368421,0.0166666666666666,14.444444444444445
2018-03-07,Adilabad,25.026315789473685,32.91052631578947,57.01578947368421,87.61578947368422,0.0,15.877777777777778
2018-03-08,Adilabad,24.489473684210527,31.36315789473684,62.84736842105263,89.19473684210527,0.0277777777777777,15.627777777777778
2018-03-09,Adilabad,22.847368421052632,30.057894736842105,72.1421052631579,91.8,0.0833333333333333,11.772222222222222
2018-03-10,Adilabad,22.50526315789474,34.43684210526315,49.43157894736842,91.3157894736842,0.0,7.777777777777778
2018-03-11,Adilabad,19.82631578947368,33.373684210526314,43.06842105263158,87.34736842105262,0.0,9.31111111111111
2018-03-12,Adilabad,13.742105263157896,29.621052631578944,40.33157894736842,90.32631578947368,0.0,5.088235294117647
2018-03-13,Adilabad,22.38421052631579,37.26842105263158,21.14210526315789,56.51578947368421,0.1555555555555555,15.744444444444444
2018-03-14,Adilabad,22.43684210526316,37.97894736842105,16.852631578947367,49.86315789473685,0.0833333333333333,14.02777777777778
2018-03-15,Adilabad,24.84210526315789,37.9,19.01578947368421,50.015789473684215,0.0444444444444444,15.0
2018-03-16,Adilabad,23.58421052631579,36.34736842105264,21.894736842105264,51.98421052631579,0.0,16.205555555555556
2018-03-17,Adilabad,17.742105263157896,23.757894736842104,46.71578947368421,87.57368421052632,0.0888888888888888,13.661111111111111
2018-03-18,Adilabad,19.82631578947368,33.742105263157896,35.54736842105263,85.22105263157896,0.0777777777777777,9.88888888888889
2018-03-19,Adilabad,20.336842105263155,35.71052631578947,26.64736842105264,72.88421052631578,0.0,11.872222222222222
2018-03-20,Adilabad,22.526315789473685,37.33684210526316,25.652631578947368,61.194736842105264,0.0,14.983333333333333
2018-03-21,Adilabad,23.86315789473684,37.58947368421053,22.67368421052632,55.94736842105263,0.0,15.922222222222224
2018-03-22,Adilabad,22.621052631578948,37.48947368421052,20.468421052631577,44.82631578947369,0.5555555555555556,15.13888888888889
2018-03-23,Adilabad,19.21052631578948,37.52105263157895,17.236842105263158,44.13684210526316,0.2888888888888889,18.83333333333333
2018-03-24,Adilabad,21.76842105263158,37.95263157894737,14.989473684210529,39.66842105263157,0.4722222222222222,17.883333333333333
2018-03-25,Adilabad,20.910526315789475,37.82631578947369,13.821052631578947,38.96315789473684,0.0,14.505555555555556
2018-03-26,Adilabad,21.931578947368426,37.92631578947368,14.194736842105264,41.34736842105264,0.0,16.41111111111111
2018-03-27,Adilabad,19.294736842105262,37.92631578947368,11.747368421052633,39.38947368421052,0.0277777777777777,16.66111111111111
2018-03-28,Adilabad,22.66842105263158,38.96315789473684,12.06842105263158,47.24736842105263,0.1722222222222222,13.42777777777778
2018-03-29,Adilabad,22.336842105263155,39.59473684210526,11.378947368421052,46.98947368421052,0.0,12.894444444444444
